,Date Local,State,County,City,State Code,County Code,Site Num,Address,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
3413,2006-10-01,California,Sacramento,Not in a city,,,,,,,,,,,,,,,,,,,,
3414,2006-11-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",14.789049999999996,45.0,17.0,28.555555555555557,0.02049488888888889,0.044000000000000004,11.0,29.666666666666668,0.7520127777777778,3.0,8.0,2.2222222222222223,0.5649758888888887,1.5,7.0,11.0
3415,2006-12-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",13.345072612903225,55.0,11.0,24.70967741935484,0.013011774193548386,0.04,11.0,20.516129032258064,0.49397364516129044,3.0,4.0,1.967741935483871,0.6644265483870969,2.2,6.0,11.935483870967742
3416,2007-01-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",18.86151912903226,53.0,13.0,35.774193548387096,0.01728038709677419,0.038,11.0,25.580645161290324,0.311655806451613,2.0,4.0,1.032258064516129,0.6590501935483873,1.7,10.0,12.03225806451613
3417,2007-02-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",11.715173142857141,52.0,13.0,24.357142857142858,0.02172314285714286,0.047,11.0,29.0,0.1745047142857143,2.0,4.0,0.8928571428571429,0.5757439642857144,1.5,7.0,9.25
3418,2007-03-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",12.320597129032254,96.0,14.0,29.451612903225808,0.027338806451612904,0.068,10.0,38.903225806451616,0.5190934516129033,3.0,4.0,1.4838709677419355,0.3997759032258064,1.1,6.0,7.258064516129032
3419,2007-04-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",12.141304470588237,44.0,12.0,26.176470588235293,0.030957,0.068,13.0,35.588235294117645,0.5305045294117647,3.0,4.0,1.9411764705882353,0.35689164705882354,0.7,6.0,5.588235294117647
3420,2007-05-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",7.7925690645161305,68.0,11.0,20.548387096774192,0.04452948387096775,0.068,11.0,48.83870967741935,0.7405269032258064,2.0,3.0,1.7741935483870968,0.2977150967741936,0.8,5.0,4.387096774193548
3421,2007-06-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",7.584801777777778,59.0,12.0,15.407407407407407,0.034724814814814826,0.065,10.0,43.48148148148148,0.6709608888888888,3.0,3.0,1.8148148148148149,0.2839711851851851,0.5,5.0,4.222222222222222
3422,2007-07-01,California,Sacramento,Not in a city,,,,,,,,,,,,,,,,,,,,
3423,2007-08-01,California,Sacramento,Not in a city,,,,,,,,,,,,,,,,,,,,
3424,2007-09-01,California,Sacramento,Not in a city,,,,,,,,,,,,,,,,,,,,
3425,2007-10-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",27.548583500000003,123.0,13.0,62.0,0.037802125,0.067,8.0,49.625,0.31314699999999995,2.0,9.0,1.75,0.54583325,1.5,15.0,10.0
3426,2007-11-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",23.850586633333332,116.0,15.0,60.733333333333334,0.02591236666666667,0.05,10.0,28.8,0.7276522,5.0,7.0,2.966666666666667,0.5423611333333332,1.6,9.0,10.766666666666667
3427,2007-12-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",14.552490258064516,127.0,11.0,39.70967741935484,0.034106677419354844,0.065,10.0,35.193548387096776,0.39083951612903234,3.0,6.0,1.903225806451613,0.3959470967741936,1.5,8.0,7.580645161290323
3428,2008-01-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",14.059130433333333,115.0,12.0,37.666666666666664,0.028624700000000006,0.052000000000000005,12.0,30.033333333333335,0.49675896666666675,4.0,5.0,1.8333333333333333,0.41078703333333333,1.5,7.0,7.366666666666666
3429,2008-02-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",15.267016517241382,78.0,12.0,43.10344827586207,0.02560920689655173,0.048,11.0,28.275862068965516,0.5748651724137931,3.0,6.0,1.8620689655172413,0.4300287586206897,1.3,10.0,7.931034482758621
3430,2008-03-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",9.451746548387101,61.0,12.0,25.35483870967742,0.023835258064516127,0.037000000000000005,10.0,25.70967741935484,0.5693369677419355,2.0,5.0,1.7096774193548387,0.3312438709677419,0.8,6.0,5.32258064516129
3431,2008-04-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",6.6168775333333345,47.0,10.0,18.266666666666666,0.0325411,0.052000000000000005,12.0,33.86666666666667,0.2754942,2.0,5.0,1.2666666666666666,0.28234986666666667,0.7,5.0,4.433333333333334
3432,2008-05-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",4.37006606451613,30.0,12.0,10.193548387096774,0.034264290322580646,0.055,10.0,35.16129032258065,0.3876127741935484,4.0,4.0,1.4193548387096775,0.24172770967741933,0.5,4.0,3.2903225806451615
3433,2008-06-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",2.8633539999999997,10.0,11.0,6.75,0.035312500000000004,0.055,8.0,39.75,0.39278674999999996,2.0,2.0,1.75,0.17604175,0.2,0.0,2.0
3434,2008-07-01,California,Sacramento,Not in a city,,,,,,,,,,,,,,,,,,,,
3435,2008-08-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",5.174238249999999,18.0,9.0,8.5,0.018437000000000002,0.055,9.0,25.666666666666668,0.8474236666666668,4.0,6.0,2.75,0.23147883333333333,0.4,4.0,3.0
3436,2008-09-01,California,Sacramento,Not in a city,,,,,,,,,,,,,,,,,,,,
3437,2008-10-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",17.2502928125,47.0,17.0,33.5625,0.021895625,0.065,10.0,40.5625,0.715737125,2.0,5.0,1.75,0.530757625,1.0,10.0,9.6875
3438,2008-11-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",10.92091781481482,37.0,16.0,21.037037037037038,0.009097000000000001,0.036000000000000004,10.0,17.74074074074074,0.6955889259259259,10.0,10.0,2.7037037037037037,0.5713565925925926,1.8,11.0,10.851851851851851
3439,2008-12-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",11.961619903225808,37.0,16.0,22.258064516129032,0.011442645161290323,0.036000000000000004,11.0,17.06451612903226,0.5302700645161289,3.0,9.0,1.903225806451613,0.4737317419354838,1.9,10.0,9.451612903225806
3440,2009-01-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",15.61649883870968,42.0,16.0,25.774193548387096,0.00952067741935484,0.031,11.0,17.387096774193548,0.6675033548387098,3.0,10.0,2.193548387096774,0.5509508709677419,1.6,8.0,10.419354838709678
3441,2009-02-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",10.413781892857141,34.0,15.0,21.75,0.020577500000000002,0.042,10.0,26.214285714285715,0.38556571428571434,3.0,6.0,1.4642857142857142,0.3950849285714286,1.4,10.0,7.071428571428571
3442,2009-03-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",9.482268032258064,38.0,11.0,22.129032258064516,0.026419354838709688,0.055,11.0,34.38709677419355,0.354104064516129,2.0,1.0,0.8064516129032258,0.33215161290322576,0.8,6.0,5.451612903225806
3443,2009-04-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",7.917171800000001,46.0,14.0,19.533333333333335,0.03522503333333334,0.061,10.0,42.733333333333334,0.6589591,3.0,3.0,1.2666666666666666,0.3087499666666666,0.8,6.0,4.833333333333333
3444,2009-05-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",8.206982483870966,40.0,12.0,17.161290322580644,0.03372625806451612,0.073,10.0,48.225806451612904,0.4908635806451613,2.0,3.0,0.9354838709677419,0.2921789999999999,0.7,6.0,4.419354838709677
3445,2009-06-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",6.1567004,41.0,11.0,12.8,0.03252496666666667,0.08199999999999999,11.0,46.46666666666667,0.6782608666666669,2.0,2.0,1.1666666666666667,0.26027780000000006,0.7,4.0,3.6333333333333333
3446,2009-07-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",6.522631774193549,30.0,12.0,11.419354838709678,0.03563174193548387,0.086,11.0,58.064516129032256,0.762906677419355,3.0,2.0,1.935483870967742,0.27511519354838715,0.5,3.0,3.3870967741935485
3447,2009-08-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",8.328858645161292,46.0,14.0,16.870967741935484,0.03139283870967743,0.079,11.0,50.193548387096776,0.35076477419354846,2.0,3.0,1.1935483870967742,0.2770161290322581,0.7,5.0,4.161290322580645
3448,2009-09-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",12.301496275862068,54.0,16.0,26.413793103448278,0.02988648275862069,0.076,10.0,48.44827586206897,0.22845006896551728,3.0,4.0,1.0689655172413792,0.3440788965517242,0.8,6.0,5.724137931034483
3449,2009-10-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",11.434828064516127,41.0,14.0,22.741935483870968,0.02214329032258065,0.054000000000000006,9.0,31.387096774193548,0.2833737741935483,2.0,6.0,1.0,0.3520870000000001,1.0,10.0,6.516129032258065
3450,2009-11-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",15.271067266666666,37.0,15.0,27.033333333333335,0.01463836666666667,0.039,9.0,24.1,0.5381686000000001,2.0,7.0,1.2,0.4490223333333334,1.2,8.0,9.2
3451,2009-12-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",14.73809710714286,43.0,13.0,23.964285714285715,0.010738571428571427,0.037000000000000005,9.0,17.178571428571427,0.6014220714285713,3.0,7.0,1.4642857142857142,0.4743881785714286,1.7,8.0,8.928571428571429
3452,2010-01-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",12.162273666666664,31.0,16.0,20.166666666666668,0.013274733333333337,0.04,10.0,16.866666666666667,0.4185111666666667,1.0,2.0,0.7,0.3520975999999999,0.8,8.0,5.8
3453,2010-02-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",10.904762000000002,35.0,14.0,23.714285714285715,0.01857260714285714,0.04,11.0,26.0,0.057453357142857146,1.0,1.0,0.21428571428571427,0.39717264285714293,1.0,7.0,6.892857142857143
3454,2010-03-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",9.764933677419354,95.0,13.0,26.0,0.026486580645161288,0.054000000000000006,11.0,34.25806451612903,0.10378687096774192,2.0,4.0,0.5161290322580645,0.30282254838709677,0.7,7.0,5.225806451612903
3455,2010-04-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",8.249698035714285,53.0,12.0,23.142857142857142,0.02870260714285714,0.054000000000000006,10.0,36.142857142857146,0.036361285714285714,1.0,2.0,0.25,0.2821255714285715,0.8,7.0,4.678571428571429
3456,2010-05-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",6.093651838709676,55.0,11.0,15.161290322580646,0.030569677419354825,0.057,10.0,37.354838709677416,0.9083450000000001,2.0,4.0,1.8064516129032258,0.21249129032258068,0.4,4.0,2.935483870967742
3457,2010-06-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",5.927123551724138,30.0,13.0,12.758620689655173,0.030316758620689648,0.07,10.0,41.241379310344826,0.8301349655172413,3.0,2.0,1.5172413793103448,0.11561303448275861,0.4,3.0,1.793103448275862
3458,2010-07-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",6.034247451612904,25.0,15.0,11.161290322580646,0.03646687096774194,0.07400000000000001,11.0,56.25806451612903,0.42833099999999996,2.0,5.0,0.9032258064516129,0.26494303225806454,0.4,5.0,3.4516129032258065
3459,2010-08-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",7.188599433333334,48.0,14.0,13.233333333333333,0.033372733333333335,0.083,11.0,51.166666666666664,0.44706203333333333,2.0,5.0,1.0666666666666667,0.3853472333333333,0.8,7.0,5.533333333333333
3460,2010-09-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",11.89037983333333,57.0,15.0,26.633333333333333,0.02852163333333333,0.08900000000000001,10.0,50.06666666666667,0.4219199666666667,3.0,4.0,1.2333333333333334,0.3424282,0.8,5.0,5.5
3461,2010-10-01,California,Sacramento,Not in a city,6.0,67.0,2.0,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",11.497252322580646,47.0,15.0,22.258064516129032,0.0226961935483871,0.061,10.0,33.03225806451613,0.8768136774193549,2.0,2.0,1.4838709677419355,0.33566316129032264,0.8,7.0,5.193548387096774
3462,2008-01-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",15.139525607142856,46.0,12.0,27.142857142857142,0.019859607142857144,0.047,10.0,25.464285714285715,1.138509392857143,4.0,5.0,2.607142857142857,0.4651348214285713,1.4,10.0,7.964285714285714
3463,2008-02-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",15.659159034482759,55.0,13.0,29.93103448275862,0.020495103448275865,0.047,11.0,29.655172413793103,0.673496551724138,4.0,6.0,2.4827586206896552,0.524827551724138,1.3,10.0,8.89655172413793
3464,2008-03-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",19.41818216129032,71.0,13.0,38.83870967741935,0.027946258064516127,0.06,10.0,40.74193548387097,1.3211781612903226,5.0,7.0,3.7096774193548385,0.48051077419354843,1.1,8.0,8.03225806451613
3465,2008-04-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",13.7843743,56.0,11.0,31.266666666666666,0.0367987,0.078,10.0,57.3,1.1210628666666667,3.0,5.0,2.433333333333333,0.3741388666666667,0.9,6.0,5.933333333333334
3466,2008-05-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",23.079762064516128,75.0,10.0,39.74193548387097,0.03622319354838709,0.099,10.0,64.80645161290323,1.0836995806451613,3.0,5.0,2.6774193548387095,0.36225174193548393,0.8,7.0,5.612903225806452
3467,2008-06-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",20.86114563333333,61.0,10.0,36.1,0.04122463333333335,0.111,11.0,119.33333333333333,2.250793633333333,5.0,6.0,4.633333333333334,0.45448073333333333,0.8,6.0,6.866666666666666
3468,2008-07-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",29.45582038709678,74.0,9.0,43.645161290322584,0.03600396774193549,0.124,11.0,103.48387096774194,2.3436184516129033,6.0,9.0,4.870967741935484,0.45793009677419344,0.8,7.0,6.709677419354839
3469,2008-08-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",19.452812935483866,57.0,9.0,33.61290322580645,0.032264709677419345,0.10400000000000001,10.0,90.38709677419355,2.337340516129032,4.0,7.0,4.645161290322581,0.44615096774193536,0.7,7.0,7.0
3470,2008-09-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",13.766797633333333,79.0,12.0,29.133333333333333,0.0262869,0.11,10.0,65.6,2.1913449999999997,9.0,6.0,4.6,0.42751279999999997,1.0,7.0,7.2
3471,2008-10-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",18.778431096774195,94.0,13.0,37.806451612903224,0.02338106451612903,0.07400000000000001,10.0,39.38709677419355,1.2715679032258065,7.0,7.0,3.6129032258064515,0.39222567741935477,1.0,9.0,6.935483870967742
3472,2008-11-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",25.9240038,101.0,13.0,45.93333333333333,0.017414499999999996,0.045,10.0,26.266666666666666,2.245948733333334,8.0,5.0,4.133333333333334,0.40262900000000007,1.3,7.0,7.533333333333333
3473,2008-12-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",26.91059974193548,65.0,16.0,39.83870967741935,0.012382258064516134,0.038,10.0,19.967741935483872,1.2537294838709676,4.0,6.0,2.7096774193548385,0.48518819354838705,1.7,8.0,8.806451612903226
3474,2009-01-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",17.70989909677419,75.0,13.0,30.70967741935484,0.022688935483870964,0.045,11.0,26.225806451612904,1.1814690322580648,3.0,4.0,2.193548387096774,0.3101766774193548,1.5,11.0,5.870967741935484
3475,2009-02-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",22.947205,55.0,16.0,35.642857142857146,0.016162214285714283,0.044000000000000004,10.0,25.25,1.1770185714285717,4.0,4.0,2.5357142857142856,0.3738095000000001,1.3,7.0,6.892857142857143
3476,2009-03-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",23.130999999999997,72.0,12.0,40.483870967741936,0.027407290322580647,0.066,10.0,40.61290322580645,1.208631935483871,4.0,5.0,2.6451612903225805,0.3372132580645161,1.0,7.0,5.806451612903226
3477,2009-04-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",19.221694433333333,55.0,12.0,34.2,0.03243886666666666,0.073,11.0,47.233333333333334,1.1874864333333333,3.0,5.0,2.433333333333333,0.3296568666666667,0.7,5.0,5.1
3478,2009-05-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",21.99664954838709,65.0,11.0,33.29032258064516,0.034604580645161295,0.09699999999999999,11.0,74.51612903225806,0.8941377096774195,3.0,9.0,2.2580645161290325,0.3844891612903226,0.8,6.0,5.67741935483871
3479,2009-06-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",19.445548700000003,58.0,13.0,29.333333333333332,0.028675400000000004,0.10400000000000001,10.0,56.1,0.2438390666666667,2.0,6.0,0.9,0.2941666666666667,0.7,4.0,4.166666666666667
3480,2009-07-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",24.227934774193546,55.0,10.0,38.0,0.03448748387096774,0.128,11.0,92.51612903225806,0.5645698709677418,5.0,5.0,1.6451612903225807,0.3625447419354839,0.6,7.0,5.806451612903226
3481,2009-08-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",27.235735516129033,67.0,13.0,40.96774193548387,0.035236483870967734,0.10099999999999999,10.0,98.19354838709677,0.5680224193548387,2.0,4.0,1.4516129032258065,0.4228494193548386,1.1,6.0,6.548387096774194
3482,2009-09-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",28.184707966666668,73.0,10.0,45.233333333333334,0.03139443333333333,0.09300000000000001,10.0,75.1,0.6594203000000002,2.0,3.0,1.4333333333333333,0.4344443333333333,1.0,6.0,7.033333333333333
3483,2009-10-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",21.671272,63.0,13.0,38.45161290322581,0.02327141935483871,0.076,10.0,36.67741935483871,0.5200926774193549,3.0,6.0,1.5161290322580645,0.339521935483871,0.9,9.0,6.064516129032258
3484,2009-11-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",28.855158666666668,106.0,16.0,46.0,0.01859416666666667,0.053,10.0,29.0,1.0792788333333334,3.0,5.0,2.1333333333333333,0.4702931666666667,1.2,8.0,8.033333333333333
3485,2009-12-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",26.930465806451615,61.0,13.0,38.38709677419355,0.014190709677419358,0.042,10.0,22.677419354838708,1.0998981290322576,3.0,7.0,2.3870967741935485,0.41962367741935486,1.0,9.0,7.516129032258065
3486,2010-01-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",26.06088935483871,63.0,14.0,39.58064516129032,0.01354951612903226,0.045,10.0,22.387096774193548,1.171329548387097,3.0,3.0,2.3870967741935485,0.4559656774193549,1.0,8.0,7.903225806451613
3487,2010-02-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",24.681790857142857,60.0,15.0,38.0,0.01790175,0.048,10.0,27.428571428571427,1.1040372857142857,3.0,3.0,2.142857142857143,0.4069941428571428,1.0,9.0,6.892857142857143
3488,2010-03-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",22.195016300000002,57.0,12.0,37.0,0.02730406666666667,0.06,10.0,38.63333333333333,0.7633133333333333,2.0,5.0,1.6333333333333333,0.29609253333333335,0.7,10.0,5.133333333333334
3489,2010-04-01,California,San Bernardino,Fontana,,,,,,,,,,,,,,,,,,,,
3490,2010-05-01,California,San Bernardino,Fontana,,,,,,,,,,,,,,,,,,,,
3491,2010-06-01,California,San Bernardino,Fontana,,,,,,,,,,,,,,,,,,,,
3492,2010-07-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",22.957305299999998,54.9,9.0,32.0,0.031912800000000005,0.081,11.0,69.2,0.3494406,1.4,8.0,0.5,0.2785607,0.5,7.0,3.9
3493,2010-08-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",26.8451039032258,71.9,14.0,42.516129032258064,0.03089754838709678,0.08900000000000001,10.0,75.25806451612904,0.5578606129032259,2.2,7.0,1.064516129032258,0.3248560645161291,0.7,6.0,5.612903225806452
3494,2010-09-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",28.981709533333337,70.3,12.0,45.0,0.027688299999999996,0.08199999999999999,10.0,64.1,0.5356967333333333,3.4,7.0,1.3666666666666667,0.3761363666666667,0.8,6.0,6.433333333333334
3495,2010-10-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",20.90928032258065,59.4,13.0,33.70967741935484,0.02076496774193548,0.067,10.0,32.74193548387097,0.23858564516129033,4.9,7.0,0.6129032258064516,0.2352738709677419,0.7,7.0,4.419354838709677
3496,2010-11-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",20.895524433333332,63.5,14.0,35.86666666666667,0.019172133333333338,0.045,10.0,27.9,0.3659100666666666,2.1,8.0,0.7666666666666667,0.26634733333333327,0.9,9.0,5.6
3497,2010-12-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",24.427641419354828,64.9,13.0,35.32258064516129,0.009899870967741937,0.03,9.0,15.838709677419354,0.536033935483871,6.6,9.0,1.5483870967741935,0.4730458709677419,1.4,12.0,8.387096774193548
3498,2011-01-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",20.465751935483873,60.9,13.0,34.774193548387096,0.018587645161290318,0.048,10.0,25.838709677419356,0.6399315161290321,7.5,10.0,1.8709677419354838,0.36446080645161283,1.0,9.0,6.709677419354839
3499,2011-02-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",17.276431464285714,51.6,15.0,32.82142857142857,0.022900857142857143,0.047,11.0,31.928571428571427,0.49343917857142855,9.4,8.0,1.8571428571428572,0.29226839285714284,0.8,8.0,5.607142857142857
3500,2011-03-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",20.674373857142857,56.5,13.0,34.57142857142857,0.02242442857142857,0.061,10.0,33.214285714285715,0.53228975,12.3,8.0,1.4642857142857142,0.35503821428571414,0.9,6.0,5.928571428571429
3501,2011-04-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",15.981575766666664,58.4,10.0,31.133333333333333,0.029701500000000002,0.078,10.0,44.46666666666667,0.3062159666666667,2.0,9.0,0.5,0.2504166333333334,0.7,5.0,3.8333333333333335
3502,2011-05-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",16.747832451612897,63.6,10.0,29.032258064516128,0.034815225806451605,0.079,10.0,53.064516129032256,0.22052325806451611,1.2,5.0,0.45161290322580644,0.22926161290322583,0.6,5.0,3.5483870967741935
3503,2011-06-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",19.801034000000005,49.6,13.0,30.133333333333333,0.03326116666666667,0.096,10.0,69.4,0.1813379333333333,1.2,8.0,0.4,0.25997159999999997,1.1,5.0,3.7666666666666666
3504,2011-07-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",19.504946999999998,47.0,8.0,29.29032258064516,0.03551441935483871,0.124,11.0,87.51612903225806,0.4490830322580645,2.9,10.0,0.7741935483870968,0.2581104838709678,0.6,5.0,4.032258064516129
3505,2011-08-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",25.623671548387097,76.4,10.0,39.70967741935484,0.03569525806451614,0.107,11.0,102.90322580645162,0.5799232580645162,5.0,9.0,1.1935483870967742,0.34147854838709674,0.8,7.0,5.548387096774194
3506,2011-09-01,California,San Bernardino,Fontana,6.0,71.0,2002.0,"14360 ARROW BLVD., FONTANA",25.999745333333337,69.1,12.0,40.1,0.028216633333333338,0.08800000000000001,11.0,62.1,0.43621303333333333,2.1,8.0,0.7666666666666667,0.3884721666666666,0.9,7.0,6.133333333333334
